objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
206005,ADOUR DAX LANDES BASKET," Club ambitieux, formateur, convivial, garantissant un épanouissement sportif à tous niveaux et pour tous.",/associations/adour-dax-landes-basket,https://cdn.helloasso.com/img/logos/croppedimage-e5577226c3014c81ab9af0300dd44738.png,https://cdn.helloasso.com/img/photos/public-07d99411bae64b4781978f8b99667d67.png,Candresse,40180,Landes,Nouvelle-Aquitaine,salle des sports,43.7134,-0.978,Association1901Rig,Sport | Formation,,1,Shop,1590616800,1774716781,110,FFBB,boutiqueadb@orange.fr,0687574498
631711,ANIMAUX DU GRAND DAX,Le refuge Médéric accueille les chiens et les chats errants ou abandonnés de l'agglomération du grand Dax.,/associations/animaux-du-grand-dax,https://cdn.helloasso.com/img/logos/croppedimage-dcebe38910a54342bf6dbbe63663bcdf.png,https://cdn.helloasso.com/img/photos/croppedimage-5764eed7b2da4ad0a1bcc3ae6f2a8aff.png,Saint-Paul-lès-Dax,40990,Landes,Nouvelle-Aquitaine,182 Rue Lucien Viau,43.757968,-1.05767,Association1901Rig,Animaux | Chats | Chiens | Environnement,Sudouest,3,"CrowdFunding, Donation",1764111600,1774977852,110,,animauxdugranddax@gmail.com,
527299,SOCIETE MUSICALE LA NEHE,"Fière aujourd’hui d’évoluer depuis plus d’un siècle, notre association musicale ""LA NEHE"" rassemble aujourd’hui 80 musiciens, tous bénévoles, amateurs pour la plupart. La diversité de notre registre nous conduit à de très diverses prestations et spectacles. ",/associations/societe-musicale-la-nehe,https://cdn.helloasso.com/img/logos/croppedimage-eeaf38178fb44427a988bc3c0f71f074.png,https://cdn.helloasso.com/img/photos/croppedimage-0556873dd83245838564b98eb5d0740f.png,Dax,40100,Landes,Nouvelle-Aquitaine,4 Rue du Général Nansouty,43.71057,-1.056708,Association1901,Arts | Culture | Musique,,2,Event,1724882400,1774976654,110,,nehe-interne@outlook.fr,0676590745
378228,Toukalarue,"L’ association TOUKALARUE a pour objectif de promouvoir la culture ainsi que l’ économie locale. Par l’ organisation d’ événements culturels notamment un festival le “TOUK Ô FEST” nous souhaitons offrir, en milieu rural, un événement mêlant musique, art & bien-être : un espace de déconnexion. ",/associations/toukalarue,https://cdn.helloasso.com/img/logos/croppedimage-abf1517e69a74586b285372fa9b76f1d.png,https://cdn.helloasso.com/img/photos/croppedimage-fcc21aa545f44834848a61f388fa178e.jpg,Saint-Aubin,40250,Landes,Nouvelle-Aquitaine,160 Place de la Mairie,43.711087,-0.696335,Association1901,Arts | Culture | Économie | Arts et Culture,,4,"Shop, Event, Donation",1676761200,1774987500,110,BasicCompta,toukalarue@gmail.com,0670189415
252313,Courant'Nature,"Courant'Nature est une association à but non lucratif dédiée à la pratique de la course à pied, favorisant notamment le bien-être et la santé. Nous proposons des entraînements adaptés à tous les niveaux, permettant à chacun de progresser à son rythme. Ainsi qu’une section Sport Santé. ",/associations/courant-nature,https://cdn.helloasso.com/img/logos/croppedimage-ef02af1919024b9e84c68df5722653e9.png,https://cdn.helloasso.com/img/photos/croppedimage-b1a28e1a13ac44c68fbf6b4bf6019a4b.jpg,Saint-Paul-en-Born,40200,Landes,Nouvelle-Aquitaine,Saint-Paul-en-Born,44.218354,-1.146444,Association1901Rig,Footing | Sport,Sudouest,2,"Event, Donation",1615935600,1772531720,110,,courantnature40@gmail.com,06 17 30 42 20
239818,CPIE SEIGNANX ADOUR,Centre Permanent d'Initiatives pour l'environnement le CPIE seignanx Adour est une association loi 1901 labélisée en 1999. Association d'étude et de préservation du patrimoine naturels et d'accompagnement à la transition écologique et au développement durable.,/associations/cpie-seignanx-adour,https://cdn.helloasso.com/img/logos/croppedimage-b1cecf165c65404aa7251c94f092a0b5.png,https://cdn.helloasso.com/img/photos/illustration-e024977f3a3d4083812490bea14cd47f.png,Saint-Martin-de-Seignanx,40390,Landes,Nouvelle-Aquitaine,2028 Route d'Arremont,43.520633,-1.368563,Association1901,Développement durable | Environnement | Écologie | Ecologie et Environnement,Journee-patrimoine,3,"Event, Membership",1610406000,1774958959,110,,cpieseignanxadour@gmail.com,0559561620
325655,ASSOCIATION OTAHEITI,"Préserver, faire perdurer notre culture en la partageons aux personnes passionnées et intéressés par celle ci. Se regrouper et se réunir autour d'événements dans la convivialité. Organiser des sorties suite aux evenements,soiree,repas....",/associations/association-otaheiti,https://cdn.helloasso.com/img/logos/croppedimage-3bc5e4ba0f3e45318db5cdb57c890fa9.png,https://cdn.helloasso.com/img/photos/croppedimage-b4091535901b461daee44f83efed1a2b.png,Gaillères,40090,Landes,Nouvelle-Aquitaine,214 Allee du Canenca,43.942686,-0.372387,Association1901,Arts | Culture | Arts et Culture | Artisanat et Cuisine,Octobre-rose,3,"Event, Membership",1654034400,1774299280,110,,tehahepoema@hotmail.fr,0677433232
508972,L'Armadame,"Notre association a pour but de créer des espaces sûrs et inclusifs de solidarité et de réflexion collective à travers l'expression du corps, les loisirs artistiques ou sportifs, les apprentissages manuels et l'empouvoirement.",/associations/l-armadame,https://cdn.helloasso.com/img/logos/croppedimage-e5b5ef0ac5704a8d9dda1cab948c50f1.jpg,https://cdn.helloasso.com/img/photos/croppedimage-b0afbbdd76e34ccbb6a3b89c48f664d6.png,Saint-Martin-de-Seignanx,40390,Landes,Nouvelle-Aquitaine,Saint-Martin-de-Seignanx,43.535984,-1.387529,Association1901,Arts | Culture | Solidarité | Arts et Culture,Sudouest,4,Event,1716760800,1774939189,110,,larmada.asso@gmail.com,
556931,REBELLES IN THE LANDES,"ReBelles = rendre les choses plus belles. Ensemble nous avançons + loin. Nos souhaits sont de faire du lien intergénérationnel ; rendre accessible la lecture, l'écrit et les auteurs ; partager des informations ; être un laboratoire d'idées, d'expériences et de savoirs  ",/associations/rebelles-in-the-landes,https://cdn.helloasso.com/img/logos/croppedimage-91e5d04a413743a2bda7c60f5fca8aa1.png,https://cdn.helloasso.com/img/photos/croppedimage-45a7e8d940d94ce0a3753b3eba79fb9b.png,Capbreton,40130,Landes,Nouvelle-Aquitaine,19 Avenue de Verdun,43.639738,-1.426375,Association1901,Humanitaire | Lecture | Solidarité | Spiritualité,,1,Membership,1734303600,,110,,rebellesinthelandes@gmail.com,
396957,Association RAYONNE 40,"L'association RAYONNE 40 propose des cours de ZUMBA pour Enfants et Adultes, ainsi que des cours de Claquettes et de Pilates sur Saint-Paul-lès-Dax et alentours de Dax. Notre slogan : Ensemble, brillons par le mouvement ! ",/associations/association-rayonne-40,https://cdn.helloasso.com/img/logos/croppedimage-56a888c07e3f481eb229b7647fae55ac.png,https://cdn.helloasso.com/img/photos/croppedimage-df639aba286045caad27ac70dbd8641c.png,Saint-Paul-lès-Dax,40990,Landes,Nouvelle-Aquitaine,235 Avenue du Maréchal Foch,43.725876,-1.0506,Association1901,Claquettes | Enfance | Pilates | Zumba | Sport,,4,"Event, Membership",1682546400,1774895452,110,,association.rayonne40@gmail.com,0670386311
