objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
26749,Association Dans6T ,"DANS6T, la danse pour tous",/associations/association-dans6t,https://cdn.helloasso.com/img/logos/croppedimage-6f19c91c7e2f4edda6a51e4c31a88f08.png,https://cdn.helloasso.com/img/photos/croppedimage-a04e2dde1c924b219e28970f8b1179ce.jpg,Tarbes,65000,Hautes-Pyrénées,Occitanie,18 rue Robert Destarac,43.241088,0.071684,Association1901Rig,Arts et Culture | Arts | Culture | Danse,Don | Octobre-rose,31,"Shop, Event, PaymentForm",1396216800,1774961707,110,,dans6t@gmail.com,0562449322
563524,APF France handicap - Délégations du Gers et des Hautes-Pyrénées,"APF France handicap, créée en 1933, aide et accompagne les personnes en situation de handicap et leur famille. Elle est présente partout en France et mène des actions pour défendre leurs droits et leur permettre d'avoir accès à une vie citoyenne et sociale, comme tout le monde. ",/associations/apf-france-handicap-delegations-du-gers-et-des-hautes-pyrenees,https://cdn.helloasso.com/img/logos/croppedimage-b69a90f49a204939936da22931b019dc.png,https://cdn.helloasso.com/img/photos/croppedimage-02c8f282bd8b46a880cb232fc5c1aa99.png,Tarbes,65000,Hautes-Pyrénées,Occitanie,9 Rue des Gargousses,43.243078,0.076506,Association1901Rup,Solidarité et Action Sociale | Handicap | Humanitaire | Solidarité,,1,CrowdFunding,1737154800,1767186161,110,,odile.legalliotte@apf.asso.fr,
359623,L'Arche de Ringo,"L'Arche de Ringo a pour objet de créer un véritable havre de paix pour les animaux domestiques tels que les Nouveaux Animaux de Compagnie, les petits animaux de ferme ou de basse-cour… rescapés de l’abandon, de la maltraitance, du trafic ou des abattoirs, ou tout simplement confiés suite à un décès.",/associations/l-arche-de-ringo,https://cdn.helloasso.com/img/logos/croppedimage-f2f10355dd0e481ab0d783cd5ca66785.png,https://cdn.helloasso.com/img/photos/croppedimage-365e3dcf975946c4b5e7e751f4d431dc.png,Aucun,65400,Hautes-Pyrénées,Occitanie,24bis Route de Las Poueyes,42.972943,-0.178546,Association1901Rig,Animaux | Caritatif | Humanitaire,Don,4,"Shop, Donation, Membership",1669590000,1774963313,110,OHME | BasicCompta,Hello@archederingo.fr,0782055770
365903,Ras l'Bal,"On en avait ras l'bol des confinement, alors on a crée ""Ras l'Bal"" !  Une petite asso pour relancer les Bals Néo-trad dans notre joli coin de Pyrénées, pour apprendre ensemble à oser entrer sur le parquet, et pour danser, danser... sous les notes douces ou endiablées de nos musicien.ne.s préféré.e.s",/associations/ras-l-bal,https://cdn.helloasso.com/img/logos/croppedimage-d752e2aacabb4a4ebc993fee0c6c3cdc.png,https://cdn.helloasso.com/img/photos/croppedimage-a2e02e928d4446fd8388ca1e469638c2.png,Campan,65710,Hautes-Pyrénées,Occitanie,1469 Chemin d’Angoue,43.014515,0.158694,Association1901,Arts | Culture | Arts et Culture,,2,Event,1672527600,1774985461,110,,ras.l.bal@mailo.com,
538028,Compagnie Zig et Zag,"Le Café-Théâtre le Off à Lannemezan est un lieu convivial dédié au spectacle vivant. Avec sa salle de 50 places, il accueille des comédies, du stand-up et des ateliers d’expression. C’est aussi un espace de rencontre et de créativité, idéal pour des cours de théâtre ou des événements privés. ",/associations/compagnie-zig-et-zag,https://cdn.helloasso.com/img/logos/croppedimage-ef8aa68309724e2eaaeb6ab1be7443e4.png,https://cdn.helloasso.com/img/photos/croppedimage-c85e65955e7b42d0a109e8c068834492.png,Lannemezan,65300,Hautes-Pyrénées,Occitanie,518 Rue du 8 Mai 1945,43.116596,0.383425,Association1901,Arts et Culture | Arts | Culture | Théâtre,,3,"Shop, Event",1727906400,1774709065,110,,contact@le-off.com,0662201866
425906,STADE BAGNERAIS RUGBY,"Notre club est né en 1904 et il permet la pratique du rugby dans la vallée de la Haute Bigorre et à Bagnères de Bigorre, de 3 ans à 50 ans .  Vous pouvez découvrir le STADE BAGNERAIS sur www.stadebagnerais.com et sur les réseaux sociaux Facebook, Twitter, Linkedin, Instagram",/associations/stade-bagnerais-rugby,https://cdn.helloasso.com/img/logos/croppedimage-3aef482815d94664809b18f731143140.png,https://cdn.helloasso.com/img/photos/croppedimage-f3c4c4ac4265430caf65a6c6724397ea.png,Bagnères-de-Bigorre,65200,Hautes-Pyrénées,Occitanie,Place Charles Lacoste,43.064818,0.153855,Association1901Rig,Sport | Rugby,Don,8,"Donation, Shop, Event, PaymentForm, Membership",1693000800,1774782082,110,,stade.bagnerais@orange.Fr,0562951022
486084,APEL école Ste Thérèse Tarbes ,Association des Parents d'élèves de l'école Ste Thérèse de Tarbes (65),/associations/apel-ecole-ste-therese-tarbes,https://cdn.helloasso.com/img/logos/croppedimage-5aa181591d2e4d8a9f77e8b592a5eab6.png,https://cdn.helloasso.com/img/photos/croppedimage-cdee84fb048d4932aa3262f721a08f33.png,Tarbes,65000,Hautes-Pyrénées,Occitanie,3 Rue des Carmes,43.232521,0.0836,Association1901,Education | Formation | Parents d'élèves,,2,"Shop, Event",1710457200,1774728477,110,,apel.ste.therese.65@gmail.com,0675199101
529991,Comité des fêtes de Saint Martin,Notre comité des Fêtes existe avant tout pour faire vivre notre beau village des Pyrénées! Notre but est de fédérer au travers des évènements que nous organisons...,/associations/comite-des-fetes-de-saint-martin,https://cdn.helloasso.com/img/logos/croppedimage-a8e5df0b772d4909878bc4ad1bd244f2.png,https://cdn.helloasso.com/img/photos/croppedimage-7befdd55816748c996e9f2408aba6858.jpg,Saint-Martin,65360,Hautes-Pyrénées,Occitanie,Place de l’Eglise,43.160549,0.086285,Association1901,Fête | Humanitaire | Solidarité | Solidarité et Action Sociale,Comites-des-fetes,3,Event,1725400800,1774185007,110,,cdfsaintmartin65360@gmail.com,0620120906
635697,LA DEMEURE D'ESPERANCE,"L'association accompagne des personnes en souffrance psychique ou en fragilité psychologique en leur offrant un lieu de vie stable, humain et structurant. Située à Lourdes, la Demeure d’Espérance est une maison pensée pour 10 personnes qui vivent en autonomie accompagnées par un membre de soutien.  ",/associations/la-demeure-d-esperance,https://cdn.helloasso.com/img/logos/croppedimage-672eadc59d274d4ea6cab3019c26ae2b.png,https://cdn.helloasso.com/img/photos/croppedimage-e073c77bbb8640278077ea5403c9cc78.png,Lourdes,65100,Hautes-Pyrénées,Occitanie,30 rue des Pyrenees,43.093216,-0.049614,Association1901,Caritatif | Humanitaire | Solidarité et Action Sociale,,1,Donation,1765839600,1774344347,110,,louis.journu@gmail.com,
455263,LES ENFANTS DU GALOPIO,L'association des parents d'élèves Les Enfants du Galopio réalise différentes actions tout au long de l'année scolaire. Les bénéfices associés à ces évènements participent à financer des projets scolaires des écoles d'Odos. ,/associations/les-enfants-du-galopio,https://cdn.helloasso.com/img/logos/croppedimage-ecf15e8510674dc2a8458d8bd0361cb6.png,https://cdn.helloasso.com/img/photos/croppedimage-2328bb9fef674a6a9790ec2ef4dc7958.png,Odos,65310,Hautes-Pyrénées,Occitanie,Rue du Bois,43.195587,0.063411,Association1901,Education | Enfance | Humanitaire | Parents d'élèves | Solidarité,,2,Shop,1701644400,1774897400,110,,amelie.gach@hotmail.fr,0682308106
359525,CJD Tarbes Bigorre,"L’Association a pour objet d’accompagner ses membres, dirigeants d’entreprise dans les responsabilités qu’ils portent tant au niveau économique, social, sociétal qu’environnemental, afin de mettre l’économie au service de l’Homme.  ",/associations/cjd-tarbes-bigorre,https://cdn.helloasso.com/img/logos/croppedimage-72171e07343f473f8960bc1d2a135eb1.png,https://cdn.helloasso.com/img/photos/croppedimage-815a0104717d4b6f819e3f0408d2a956.png,Tarbes,65000,Hautes-Pyrénées,Occitanie,8bis Avenue des Forges,43.240948,0.077219,Association1901,Environnement | Économie | Étudiants | Réseaux pros et étudiants,,2,"Shop, Event",1669590000,1774340154,110,,cjd.tarbesbigorre@gmail.com,0645988340
374628,ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE DE L'ENSEMBLE SCOLAIRE PRADEAU - LA SEDE,"Notre Apel agit et s’implique dans la vie des établissements de l’ensemble scolaire Pradeau-La Sède à Tarbes. Apolitique et non confessionnelle, elle représente les parents au sein de l’ensemble scolaire, les accompagne dans leur tâche éducative et participe à faire vivre l’école.",/associations/association-des-parents-d-eleves-de-l-enseignement-libre-de-l-ensemble-scolaire-pradeau-la-sede,https://cdn.helloasso.com/img/logos/croppedimage-4375627e29be401f918181d9cf9ccd4d.png,https://cdn.helloasso.com/img/photos/croppedimage-475bceac3f3c4f39b219e8b86cdc90f8.png,Tarbes,65000,Hautes-Pyrénées,Occitanie,14 Rue Mesclin,43.236615,0.067881,Association1901,Education | Formation,,3,"Shop, Event, Donation",1675551600,1774977629,110,,apel.pradeau.lasede@gmail.com,0675939363
407259,Association La Frênette,"L'association La Frenette est co-gestionnaire de la Réserve Naturelle Régionale d'Aulon.  Elle organise les animations du village (Fête de la Nature, Fête patronale) et porte une variété de projets participatifs et culturels, dans un axe de préservation du patrimoine et de la biodiversité à Aulon. ",/associations/association-la-frenette,https://cdn.helloasso.com/img/logos/croppedimage-24fed31c71644a7797ac1c899e278df5.jpg,https://cdn.helloasso.com/img/photos/croppedimage-1f472d5d42644d5193373da5dfe1cc68.png,Aulon,65240,Hautes-Pyrénées,Occitanie,Place du Village,42.851345,0.296574,Association1901,Patrimoine | Biodiversité | Culture | Fête,,1,Membership,1685570400,1774461405,110,,Florent.dru@gmail.com,
446707,Big'R'Oc,"Bienvenue chez Big'R'Oc, association passionnée créée par un groupe d'amis partageant le même goût pour la musique en allant du rock au métal. Notre mission est simple mais puissante : soutenir et promouvoir les talents locaux en les aidant à trouver leur place dans l'univers musical.",/associations/big-r-oc,https://cdn.helloasso.com/img/logos/croppedimage-b9e682b7df7d4df9bdf3c52072546624.png,https://cdn.helloasso.com/img/photos/croppedimage-8ad8487ee34742a48fedfa25167c7198.png,Orleix,65800,Hautes-Pyrénées,Occitanie,17 Allée d'Assibat,43.264107,0.104226,Association1901Rig,Arts | Culture | Rock | Musique,,6,"Shop, Event, Donation, Membership",1699052400,1773668906,110,,contact@bigroc.fr,
427437,TRANSPYROS,Club de Montagne et de ski de randonnée.   www.transpyros.fr,/associations/transpyros,https://cdn.helloasso.com/img/logos/croppedimage-e6d45f79e6394648a7b468df7b4619e3.png,https://cdn.helloasso.com/img/photos/croppedimage-f45a204a2b744ab1892e2e81be7bbe42.png,Génos,65240,Hautes-Pyrénées,Occitanie,Station de Val Louron,42.790769,0.390333,Association1901,Sport | Randonnée | Ski,,4,"Event, Membership",1693519200,1773959529,110,federation-francaise-montagne-escalade,transpyros.louron@gmail.com,0770313017
332493,HANDBALL CLUB LOURDAIS,Club de Handball situé sur la ville de Lourdes dans les Hautes-Pyrénées (65). Pratique en compétition des moins de 9 ans aux séniors. Pratique loisir des babys jusqu'au séniors. Sport santé avec une section Hand-Fit et sport adapté pour les personnes en situations de handicap.,/associations/handball-club-lourdais,https://cdn.helloasso.com/img/logos/croppedimage-2de6d7155ccb4006acd18742aaa772b4.png,https://cdn.helloasso.com/img/photos/croppedimage-7e8dba4c8813423cb822b8349bbf989e.png,Lourdes,65100,Hautes-Pyrénées,Occitanie,25 Chemin de Lannedarre,43.105282,-0.056699,Association1901,Sport | Handball | Handicap,,4,"Shop, Donation",1656367200,1774603451,110,FFHB,handballclublourdais@gmail.com,0615768164
458545,ITSARIS65,"   Le Loisirs Club ITSARIS, comme son nom l’indique, a depuis plus de 25 ans cultivé un esprit convivial de la pratique des sports de montagne dans une optique de loisir.     Un noyau dur d'adhérents a aussi, dès les débuts 90, pratiqué l’escalade dans une optique d’entrainement et de performance. ",/associations/itsaris65,https://cdn.helloasso.com/img/logos/croppedimage-ff7441a472b94798bce475d124f4c007.png,https://cdn.helloasso.com/img/photos/croppedimage-ddfe3d14adbe4c6e8f9036d179c38cb8.png,Laloubère,65310,Hautes-Pyrénées,Occitanie,Allée du 8 mai 45 ,43.20525,0.072849,Association1901Rig,Sport | Escalade,Don,5,"Shop, Donation, Membership",1702767600,1771308322,110,Infolocale | Zapier | federation-francaise-montagne-escalade,frederic.noe@univ-pau.fr,
654247,SANTUARIO NOAH,Association loi 1901 Santuario Noah - Bienfaisance et assistance aux animaux de ferme  basée en moyenne montagne dans les Hautes Pyrénées 65. ,/associations/santuario-noah,https://cdn.helloasso.com/img/logos/croppedimage-cf2072e572d34068817a9a748875d8a7.png,https://cdn.helloasso.com/img/photos/croppedimage-bbc1edfe17254bcb8c7cf65c6a77e5d5.png,Escots,65130,Hautes-Pyrénées,Occitanie,"Ferme Binat, Quartier Binat,",43.06595,0.250816,Association1901,,,1,Membership,1772924400,1774631819,110,,,
425257,Tennis Club Lannemezan,Tennis et Pickleball,/associations/tennis-club-lannemezan,https://cdn.helloasso.com/img/logos/croppedimage-6107534979c04788b11b817de47206bd.png,https://cdn.helloasso.com/img/photos/croppedimage-14753bec44134bdf84b1b0229c7cb652.png,Lannemezan,65300,Hautes-Pyrénées,Occitanie,45 Rue Montaigne,43.127457,0.382928,Association1901,Sport | Tennis,,12,"Event, Membership",1692741600,1773850750,110,FFT,tclannemezan@orange.fr,0682045551
70230,les chiens du silence,"L'Association les Chiens du Silence éduque et remet gratuitement depuis 2010 des chiens d'assistance écouteurs à des personnes sourdes ou malentendantes. Situé à Escondeaux, près de Lourdes, de Tarbes et de Pau, son centre d'éducation est le lieu de travail d'une petite équipe de passionnés...",/associations/les-chiens-du-silence,https://cdn.helloasso.com/img/logos/croppedimage-e304a7b2618e409f93dcdc552b195ea9.png,https://cdn.helloasso.com/img/photos/croppedimage-6f6e318cfad3474da1b2aa75692b1940.png,Escondeaux,65140,Hautes-Pyrénées,Occitanie,46 Rue des Pyrénées,43.332093,0.129629,Association1901Rig,Animaux | Caritatif | Chiens | Humanitaire,Don,2,"Event, Donation",1508796000,1774888195,110,Zapier,,
280740,Chez Jeanne ,"Chez Jeanne est une association installée à Gerde dans les Hautes-Pyrénées. L’association est hébergée dans une maison familiale où se tenait jusqu’en 1975 le café du village. Cet esprit des lieux, tout à la fois familial et chaleureux, renaît aujourd’hui à travers l’association Chez Jeanne.",/associations/chez-jeanne,https://cdn.helloasso.com/img/logos/croppedimage-c27fec999bb242fe87aa81dc2608345b.png,https://cdn.helloasso.com/img/photos/croppedimage-c964b38bd8e54243b8e8e384e903ca14.jpg,Gerde,65200,Hautes-Pyrénées,Occitanie,24 Avenue du 8 Mai,43.054964,0.1652,Association1901,Arts | Culture | Patrimoine | Arts et Culture,,3,"Event, PaymentForm, Membership",1631224800,1774693566,110,,chezjeanne@protonmail.com,0683671110
248412,LE NOUVEAU REFUGE - SPA DES HAUTES PYRENEES,"Le Nouveau Refuge Spa est ouvert au public tous les jours de 14h à 18h. Nous sommes une association à but non lucratif qui existe depuis 2014. Nos activités sont : refuge pour animaux, fourrière communale, pension canine et féline. Nous avons à coeur de développer un accueil chaleureux des animaux.",/associations/le-nouveau-refuge-spa-des-hautes-pyrenees,https://cdn.helloasso.com/img/logos/croppedimage-c17e567f07f144b38eac8b12be4ba269.png,https://cdn.helloasso.com/img/photos/croppedimage-2a7d4157d8e645d280bd76730a0b959b.png,Ibos,65420,Hautes-Pyrénées,Occitanie,Route d’Oursbelille,43.251695,0.019534,Association1901Rig,Animaux | Chiens | Humanitaire | Refuge animalier | SPA | Solidarité,,3,"Shop, Donation, Membership",1614294000,1774469313,110,,contact@nouveaurefugespa.com,0687978783
114057,La Pourtère,"Accueillir et héberger des personnes et des familles de situation précaire en lien éventuel avec leur exil, dans le respect de leur dignité et les accompagner dans leur cheminement vers l'autonomie. Sensibiliser notre environnement au phénomène des migrations par des animations festives.",/associations/la-pourtere,https://cdn.helloasso.com/img/logos/croppedimage-a147bb04ef014aa289ba6c2e9019bbb4.png,https://cdn.helloasso.com/img/photos/croppedimage-887d6f8beab541b492ca69362767707d.png,Luz-Saint-Sauveur,65120,Hautes-Pyrénées,Occitanie,Maison de la Vallée 24 place St Clément,42.870601,-0.004468,Association1901Rig,Environnement | Fête | Humanitaire | Solidarité | Solidarité et Action Sociale,,4,"Donation, Membership",1536962400,1774728992,110,,lapourtere@gmail.com,0684514022
645514,APE des écoles maternelle et primaire LES COPAINS DE BARATGIN,"Bonjour à tous, l'association de parents d'élèves ""Les copains de Baratgin"" a pour seul but de réunir des fonds à travers diverses actions (ventes diverses, loto, kermesse) , afin d'aider l'école à financer des projets pédagogiques et/ou du matériel pour tous les élèves. ",/associations/ape-des-ecoles-maternelle-et-primaire-les-copains-de-baratgin,https://cdn.helloasso.com/img/logos/croppedimage-0fa54a45d38b427b9696960d1ca01906.png,https://cdn.helloasso.com/img/photos/croppedimage-7a7fd8d62c6c4eedb230a7f8b052495c.png,Houeydets,65330,Hautes-Pyrénées,Occitanie,159 Route de Lannemezan,43.160606,0.352699,Association1901,Education | Formation,,1,Donation,1769986800,1773432228,110,,,
454907,ASSOCIATION PYRENEENNE DU PERSONNEL DES MINISTERES SOCIAUX,"l'APPMS a pour but d'animer la vie sociale, culturelle et sportive des agents actifs et mis à disposition des ministères sociaux de la DDETSPP65 et leurs ayant-droit",/associations/association-pyreneenne-du-personnel-des-ministeres-sociaux,https://cdn.helloasso.com/img/logos/croppedimage-ccf65ec25fe44719bcfb1eeda12f1c8a.png,https://cdn.helloasso.com/img/photos/croppedimage-9d896d0e5997484e89d64d702b42cf8a.png,Tarbes,65000,Hautes-Pyrénées,Occitanie,10 Rue Amiral Courbet,43.238101,0.064394,Association1901,Culture | Loisirs,,1,Membership,1701558000,1774425412,110,,ddetspp-appms@hautes-pyrenees.gouv.fr,0689717483
379192,Le Rêve De Gaïa,"L'objectif de l'association est de Restaurer l'équilibre naturel du monde animal , par l'accueil d'animaux en détresse dans de petites structures  et la sensibilisation de l'homme.",/associations/le-reve-de-gaia,https://cdn.helloasso.com/img/logos/croppedimage-15442454beea4b49a1851d1a4ce6d382.png,https://cdn.helloasso.com/img/photos/croppedimage-cb7a31fe4b39482684daf0e315f1b278.png,Bun,65400,Hautes-Pyrénées,Occitanie,Route d'Estaing,42.957264,-0.163272,Association1901Rig,Animaux | Environnement,Don,4,"Donation, Membership",1677020400,1772027138,110,,olivia@lerevedegaia.com,0663081781
