objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
447545,Loué z'attack ,Club de fléchettes électroniques. Lieu de rencontre au bar camping LA SITTELLE place Hector Vincent 72540 Loué ,/associations/loue-z-attack,https://cdn.helloasso.com/img/logos/croppedimage-b10b009fef3549eba8a280a5f457d6a3.png,https://cdn.helloasso.com/img/photos/croppedimage-cb634621430e47718758caa313eed790.png,Loué,72540,Sarthe,Pays de la Loire,Place Hector Vincent,47.996808,-0.148194,Association1901,Sport,,2,"Shop, Event",1699311600,1756846994,110,cmmabn,louezattack@gmail.com,0685447124
350638,La Transvap,"La TRANSVAP (Transport Vapeur), créée en 1975, est une association de bénévoles qui a pour but de faire circuler un train à vapeur pour les touristes.",/associations/la-transvap,https://cdn.helloasso.com/img/logos/croppedimage-c3b2f7e1c5524f66810b6f7f57068623.jpg,https://cdn.helloasso.com/img/photos/croppedimage-c1dd6bd39e7141e791005c741e5ac6bd.jpg,Beillé,72160,Sarthe,Pays de la Loire,5 Route de Montfort,48.076162,0.486717,Association1901,Patrimoine | Tourisme,,5,Event,1665871200,1774985994,110,,transvap72160@gmail.com,0243890037
69560,Samouraï2000,"Le Samouraï 2000 association Loi 1901, club amateur de haut niveau sur Le Mans créé en 1985, aligne des sportifs hommes et femmes dans les compétitions françaises, européennes et mondiales dans diverses disciplines.",/associations/samourai2000,https://cdn.helloasso.com/img/logos/croppedimage-e54372e2feab465fa46728e4c1f0b28e.png,https://cdn.helloasso.com/img/photos/123354-6d843608811248b89e0c027614919396.jpg,Le Mans,72000,Sarthe,Pays de la Loire,7 Boulevard Louis le Prince Ringuet,48.017638,0.149633,Association1901Rig,Sport,Don,4,"Event, Donation",1507586400,1775027585,110,cmmabn,secretariat@samourai2000.com,0243288403
101435,JSA NATATION,"Notre club a été créé en 1972, et depuis près de 50 ans, il permet la pratique de la natation sous toutes ses formes. Quel que soit votre niveau ou votre ambition sur le plan sportif, vous y trouverez l’activité qui vous correspond. ",/associations/jsa-natation,https://cdn.helloasso.com/img/logos/jsa-natation-9451c2a9587840928016abc2a1cd640a.jpg,https://cdn.helloasso.com/img/photos/croppedimage-6a67d320b8c54a77b50ee20e718f0e77.png,Allonnes,72700,Sarthe,Pays de la Loire,AVENUE DU 19 MARS 1962,47.953193,0.165477,Association1901Rig,Natation | Sport,Don,9,"Shop, Event, Donation, Membership",1529877600,1774979665,110,cmmabn,jsa.natation@yahoo.fr,0243232490
648195,ASL GF Nord Bercé,"L’Association Syndicale Libre Nord Bercé regroupe des propriétaires forestiers afin d’organiser collectivement la prévention et la défense contre les incendies. Elle assure la protection durable des massifs forestiers, des biens et des personnes par une gestion coordonnée et structurée.",/associations/asl-gf-nord-berce,https://cdn.helloasso.com/img/logos/croppedimage-3c2c04b71a2d465095ec4def44d7f9a0.png,https://cdn.helloasso.com/img/photos/croppedimage-21050a87c2f742e5bddde7967c1b3b7f.png,Parigné-l’Évêque,72250,Sarthe,Pays de la Loire,103 Lieu Dit Les Guilmaudieres,47.90167,0.414295,Association1901,Ecologie et Environnement | Environnement | Forêt | Syndicats,,1,Membership,1770764400,1774861185,110,cmmabn,delacellea@gmail.com,
81201,ASSOCIATION POUR LE DEVELOPPEMENT DES ARTS ET DE LA MUSIQUE A DANSER (ADAMADA),"Association pour le développement des arts, de la musique à danser et danses folk d'europe",/associations/association-pour-le-developpement-des-arts-et-de-la-musique-a-danser-adamada,https://cdn.helloasso.com/img/logos/croppedimage-c8f963e4c6fb4f7db11e6c030e0c0d9a.png,https://cdn.helloasso.com/img/photos/croppedimage-1aeb9eb685b1458ebfeaf820aaa79489.png,Yvré-l’Évêque,72530,Sarthe,Pays de la Loire,16 AVENUE GUY BOURIAT,48.013879,0.270686,Association1901Rig,Arts | Culture | Danse | Musique | Arts et Culture,,2,"Event, Donation",1521586800,1774901443,110,cmmabn,ODILE.LE-SAINT@ORANGE.FR,
285086,Pétanque Etival Club,"club de pétanque et jeu provençal affilié à la fédération française basé sur le jeu, les concours, une école jeunes ",/associations/petanque-etival-club,https://cdn.helloasso.com/img/logos/croppedimage-825acb7113e949f9800f832129d9443b.png,https://cdn.helloasso.com/img/photos/croppedimage-b745abeaccb44ba5ab82fb1b30cf9ef1.png,Étival-lès-le-Mans,72700,Sarthe,Pays de la Loire,Route d’Allonnes,47.956491,0.091005,Association1901,Pétanque | Sport,,1,Event,1633125600,1774963889,110,cmmabn,mickaelpec@gmail.com,0615933808
305874,ASMACO kid As Moto Le Mans,Kid As Moto est une association à but non lucratif dépendant du moto club l'ASMACO. Notre objectif est de faire découvrir la moto aux enfants en toute sécurité sur la piste de karting loisir de l'ACO. Les stages sont encadrés par deux moniteurs qualifiés et une équipe de commissaires bénévoles. ,/associations/asmaco-kid-as-moto-le-mans,https://cdn.helloasso.com/img/logos/croppedimage-3be5fc4e47294da097cee3289c41f5a9.png,https://cdn.helloasso.com/img/photos/croppedimage-9a2f0c7aa78348fd82d4152e4e5a9d89.png,Le Mans,72019,Sarthe,Pays de la Loire,Circuite des 24 heures,48.0004,0.2047,Association1901,Sport | Enfance | Moto | Sport automobile | Sécurité,,5,Event,1644793200,1774720268,110,cmmabn,kidasmoto@gmail.com,0678958301
269806,Roller Maine Coeur de Sarthe,"Club de roller en Maine Coeur de Sarthe qui propose la pratique de 3 à 77ans... Apprentissage, découverte, loisir, compétition, course, freestyle randonnée...il y en a pour tous les goûts.",/associations/roller-maine-coeur-de-sarthe,https://cdn.helloasso.com/img/logos/croppedimage-cdf329cb37e44d43ab00bd6cd5ca06ae.png,https://cdn.helloasso.com/img/photos/croppedimage-fb947c66142c45f8bde9fe8b030f4b67.png,La Guierche,72380,Sarthe,Pays de la Loire,2 Rue du Mans,48.113249,0.1942,Association1901,Sport | Randonnée | Roller,,2,"Event, Membership",1623708000,1775031972,110,FFRS | cmmabn,rollermainecoeurdesarthe@gmail.com,0650856485
606023,Eldorado Americana Festival,"L'association Eldorado Americana Festival a pour but de promouvoir les musiques americana (country, folk, etc..) et les faire découvrir au public français, via des concerts et, en particulier, lors du festival Eldorado dont la deuxième édition aura lieu du 26 au 28 juin 2026, à Vancé (Sarthe).",/associations/eldorado-americana-festival,https://cdn.helloasso.com/img/logos/croppedimage-92b86130cb414fc9852ae1b39bd6b29c.png,https://cdn.helloasso.com/img/photos/croppedimage-de5fe02eba054e5b94ca0ef5a754642b.png,Vancé,72310,Sarthe,Pays de la Loire,4 Lieu Dit la Guillaumerie,47.822023,0.640492,Association1901,Arts | Culture | Musique country | Musique,,3,"Shop, Donation, Event",1754604000,1774885917,110,cmmabn,michelpampelune77@gmail.com,
